Symptom_id;Disease_id;Severity;Symptom_desc;Disease_desc
15;657;3;Change in behavior;Respiratory failure breathing failure, ARDS
15;736;2;Change in behavior;Subdural hematoma bleeding on brain
15;848;3;Change in behavior;Seizure abnormal brain electrical activity
15;207;1;Change in behavior;Dementia decline in mental ability
15;868;0;Change in behavior;Meningioma brain tumor
15;870;1;Change in behavior;Hydrocephalus brain fluid build-up
15;969;1;Change in behavior;Alzheimer's disease dementia
15;1080;0;Change in behavior;Porphyria rare disorder of skin, nervous system
15;1099;0;Change in behavior;Lewy body dementia common type of dementia
15;1112;1;Change in behavior;Hepatic encephalopathy confusion from liver failure
15;19;0;Change in behavior;Adjustment disorder  (poor adjustment to life stressor)
15;20;0;Change in behavior;Alcohol  ethanol intoxication
15;25;0;Change in behavior;Alcoholism
15;30;1;Change in behavior;Altered mental status confusion
15;51;0;Change in behavior;Anxiety disorder generalized anxiety disorder GAD
15;91;1;Change in behavior;Benzodiazepine Valium overdose
15;93;0;Change in behavior;Bipolar disorder manic depressive disorder
15;99;1;Change in behavior;Blood loss
15;143;0;Change in behavior;Cerebellar syndrome loss of coordination
15;175;1;Change in behavior;Cocaine abuse
15;212;1;Change in behavior;Depression excessive sadness
15;227;0;Change in behavior;Drug reaction
15;445;1;Change in behavior;Major depressive disorder severe depression
15;452;0;Change in behavior;Marijuana use
15;464;0;Change in behavior;Menopause end of menstruation and fertility
15;483;0;Change in behavior;Multiple sclerosis MS
15;502;0;Change in behavior;Narcotic morphine, heroin abuse
15;520;0;Change in behavior;Obsessive compulsive disorder OCD, anxiety disorder
15;548;0;Change in behavior;Panic disorder
15;569;0;Change in behavior;Personality disorder unhealthy patterns of thinking and behavior
15;574;0;Change in behavior;Phobias irrational fear
15;595;0;Change in behavior;Post-traumatic stress disorder PTSD
15;600;0;Change in behavior;Premenstrual syndrome PMS
15;601;0;Change in behavior;Prescription drug abuse
15;676;0;Change in behavior;Schizoaffective disorder features of schizophrenia and mood disorder
15;677;1;Change in behavior;Schizophrenia chronic impaired reality perception
15;732;0;Change in behavior;Stress
15;878;0;Change in behavior;Attention deficit hyperactivity disorder ADHD
15;1026;1;Change in behavior;Hemolytic anemia red blood cell destruction disorder
15;1034;1;Change in behavior;Medication reaction
15;1151;0;Change in behavior;Dysthymia depression, dysthymic disorder
16;36;1;Constipation;Anal fissure  (tear)
16;179;2;Constipation;Colonic diverticulitis inflammation of pouches in the large intestine
16;180;2;Constipation;Colon cancer large intestine tumor
16;205;3;Constipation;Dehydration
16;282;2;Constipation;Fecal impaction rectal blockage from stool
16;343;1;Constipation;Hemorrhoid enlarged rectal veins
16;373;1;Constipation;Hypokalemia low blood potassium
16;377;1;Constipation;Hypothyroidism low thyroid hormone
16;401;2;Constipation;Irritable bowel syndrome IBS, chronic intestinal pain and cramping
16;415;0;Constipation;Laxative abuse
16;549;0;Constipation;Paralytic Ileus intestinal paralysis
16;599;1;Constipation;Pregnancy
16;56;1;Constipation;Appendicitis
16;187;0;Constipation;Constipation
16;290;0;Constipation;Fibroid uterine muscle tumor
16;644;1;Constipation;Rectal cancer tumor
16;646;0;Constipation;Rectal prolapse rectal protrusion
16;647;0;Constipation;Rectal ulcer
16;653;0;Constipation;Renal failure, chronic ongoing kidney failure
16;1034;1;Constipation;Medication reaction
16;1281;0;Constipation;Familial dysautonomia genetic disorder
16;1333;0;Constipation;Parathyroid cancer
16;1351;0;Constipation;Rectocele
16;1251;1;Constipation;Abdominal adhesions scar tissue
17;5;1;Cough;ACE inhibitor induced cough blood pressure medication side effect Drug-induced cough Drug reaction: ACE inhibitor
17;69;3;Cough;Atypical pneumonia lung infection
17;113;1;Cough;Bronchiectasis bronchial tube inflammatory damage
17;115;2;Cough;Bronchitis bronchial tube infection
17;170;1;Cough;Chronic obstructive pulmonary disease COPD, emphysema
17;185;2;Cough;Congestive heart failure CHF
17;309;1;Cough;Gastroesophageal reflux GERD, heartburn
17;413;2;Cough;Laryngitis voice box inflammation
17;585;3;Cough;Pneumonia lung infection
17;836;3;Cough;Whooping cough pertussis
17;387;2;Cough;Influenza seasonal flu
17;704;2;Cough;Sinusitis sinus infection
17;26;3;Cough;Allergic reaction
17;786;1;Cough;Typhoid fever salmonella typhi infection from contaminated food or water
17;1050;0;Cough;Loffler's syndrome pulmonary eosinophilia, lung inflammation
17;309;1;Cough;Gastroesophageal reflux GERD, heartburn
17;27;0;Cough;Allergic rhinitis  (allergic reaction in the nose)
17;65;0;Cough;Asthma
17;265;0;Cough;Esophagitis esophageal inflammation
17;572;0;Cough;Pharyngitis throat infection
17;594;0;Cough;Post nasal drip
17;657;1;Cough;Respiratory failure breathing failure, ARDS
17;716;0;Cough;Smoking tobacco use disorder
17;768;0;Cough;Tonsillitis tonsil infection
17;783;0;Cough;Tuberculosis infection TB
17;790;0;Cough;Upper respiratory tract infection URI, common cold
17;822;0;Cough;Viral infections
17;915;0;Cough;Rhinitis nasal inflammation
17;1317;0;Cough;Langerhans cell histiocytosis Histiocytosis X
17;1319;0;Cough;Large cell lung cancer
17;1321;0;Cough;Malignant Mesothelioma
17;1361;0;Cough;Squamous cell lung cancer
17;1261;1;Cough;Mycoplasma infection bacteria
17;1455;0;Cough;Neutropenia
17;1487;0;Cough;Bacterial tracheitis
18;197;3;Dark stools;Crohn's disease regional enteritis, Crohn's colitis, intestinal inflammation
18;263;2;Dark stools;Esophageal varices dilation of esophageal veins
18;345;1;Dark stools;Henoch SchÃ¶nlein purpura blood vessel inflammation
18;307;1;Dark stools;Gastritis stomach inflammation
18;399;2;Dark stools;Intussusception telescoping intestine
18;450;1;Dark stools;Mallory Weiss syndrome esophageal tear
18;456;1;Dark stools;Meckel's diverticulum bulge in small intestine
18;712;1;Dark stools;Small bowel lymphoma intestinal lymph node cancer
18;826;1;Dark stools;Volvulus twisted intestine
18;830;1;Dark stools;Warfarin Coumadin use
18;922;2;Dark stools;Pepto Bismol or Kaopectate ingestion bismuth
18;126;0;Dark stools;Cancer tumor
18;393;1;Dark stools;Intestinal ischemia decreased intestinal blood flow
19;737;1;Depressed;Substance abuse
19;93;2;Depressed;Bipolar disorder manic depressive disorder
19;445;2;Depressed;Major depressive disorder severe depression
19;595;1;Depressed;Post-traumatic stress disorder PTSD
19;212;3;Depressed;Depression excessive sadness
19;377;0;Depressed;Hypothyroidism low thyroid hormone
19;19;0;Depressed;Adjustment disorder  (poor adjustment to life stressor)
19;25;0;Depressed;Alcoholism
19;51;0;Depressed;Anxiety disorder generalized anxiety disorder GAD
19;90;0;Depressed;Benzodiazepine Valium abuse
19;171;0;Depressed;Chronic pain
19;175;1;Depressed;Cocaine abuse
19;227;0;Depressed;Drug reaction
19;277;0;Depressed;False pregnancy
19;464;0;Depressed;Menopause end of menstruation and fertility
19;502;0;Depressed;Narcotic morphine, heroin abuse
19;520;0;Depressed;Obsessive compulsive disorder OCD, anxiety disorder
19;548;0;Depressed;Panic disorder
19;569;0;Depressed;Personality disorder unhealthy patterns of thinking and behavior
19;574;0;Depressed;Phobias irrational fear
19;601;0;Depressed;Prescription drug abuse
19;676;0;Depressed;Schizoaffective disorder features of schizophrenia and mood disorder
19;677;1;Depressed;Schizophrenia chronic impaired reality perception
19;732;0;Depressed;Stress
19;878;0;Depressed;Attention deficit hyperactivity disorder ADHD
19;1041;0;Depressed;Obesity
19;1151;0;Depressed;Dysthymia depression, dysthymic disorder
19;1309;0;Depressed;Huntington disease chorea
19;1537;1;Depressed;Failure to thrive - adult failure to thrive
20;74;3;Diarrhea;Bacterial dysentery bacterial infection of the intestines
20;197;2;Diarrhea;Crohn's disease regional enteritis, Crohn's colitis, intestinal inflammation
20;202;0;Diarrhea;Cytomegalovirus infection CMV viral infection
20;231;3;Diarrhea;E. coli infection Escherichia coli, bacterial infection
20;401;2;Diarrhea;Irritable bowel syndrome IBS, chronic intestinal pain and cramping
20;446;2;Diarrhea;Malabsorption syndrome abnormal intestinal digestion
20;547;1;Diarrhea;Pancreas inflammation pancreatitis, chronic
20;668;2;Diarrhea;Rotavirus infection intestinal viral infection
20;670;2;Diarrhea;Salmonella infection common bacterial intestinal infection
20;786;1;Diarrhea;Typhoid fever salmonella typhi infection from contaminated food or water
20;788;1;Diarrhea;Ulcerative colitis large intestine inflammation
20;139;2;Diarrhea;Celiac disease celiac sprue
20;955;2;Diarrhea;Clostridium difficile C. Diff
20;987;2;Diarrhea;Food poisoning
20;988;2;Diarrhea;Lactose intolerance
20;1116;0;Diarrhea;Listeria serious bacterial illness
20;179;1;Diarrhea;Colonic diverticulitis inflammation of pouches in the large intestine
20;180;1;Diarrhea;Colon cancer large intestine tumor
20;308;0;Diarrhea;Gastroenteritis intestinal infection
20;310;1;Diarrhea;Gastrointestinal bleeding stomach, intestine bleeding
20;317;0;Diarrhea;Giardiasis giardia infection
20;644;1;Diarrhea;Rectal cancer tumor
20;697;1;Diarrhea;Shigellosis bacterial intestinal infection
20;822;0;Diarrhea;Viral infections
20;875;1;Diarrhea;HIV AIDS Human Immunodeficiency Virus, Acquired Immune Deficiency Syndrome Human immunodeficiency virus [HIV] disease
20;1034;1;Diarrhea;Medication reaction
20;1285;2;Diarrhea;Food allergy
20;1329;0;Diarrhea;Neuroblastoma
20;1375;2;Diarrhea;Traveler's diarrhea Montezuma's revenge
20;1379;0;Diarrhea;Tropical sprue
20;1387;0;Diarrhea;Amyloidosis
21;59;3;Dizziness;Arrhythmia abnormal heart rhythm
21;67;2;Dizziness;Atrial fibrillation irregular heart rate
21;99;2;Dizziness;Blood loss
21;105;3;Dizziness;Bradycardia slow heart rate
21;128;2;Dizziness;Carbon monoxide poisoning odorless, poisonous gas
21;146;2;Dizziness;Cerebral vascular accident stroke
21;205;2;Dizziness;Dehydration
21;536;1;Dizziness;Ear infection, middle ear otitis media
21;376;3;Dizziness;Hypotension low blood pressure
21;483;0;Dizziness;Multiple sclerosis MS
21;548;0;Dizziness;Panic disorder
21;775;2;Dizziness;Transient ischemic attack TIA, reversible stroke
21;981;1;Dizziness;Ventricular tachycardia VT, dangerous irregular heart beat
21;88;1;Dizziness;Benign positional vertigo sensation of spinning
21;12;0;Dizziness;Acoustic neuroma (ear nerve tumor)
21;19;0;Dizziness;Adjustment disorder  (poor adjustment to life stressor)
21;25;0;Dizziness;Alcoholism
21;26;1;Dizziness;Allergic reaction
21;33;1;Dizziness;Amphetamine abuse
21;39;0;Dizziness;Anemia  (low red blood cell count)
21;51;0;Dizziness;Anxiety disorder generalized anxiety disorder GAD
21;107;1;Dizziness;Brain tumor cancer of the brain
21;109;1;Dizziness;Breast cancer tumor
21;130;1;Dizziness;Cardiomyopathy weakened heart
21;170;0;Dizziness;Chronic obstructive pulmonary disease COPD, emphysema
21;184;0;Dizziness;Concussion
21;227;0;Dizziness;Drug reaction
21;308;0;Dizziness;Gastroenteritis intestinal infection
21;329;1;Dizziness;Head injury
21;335;0;Dizziness;Heat exhaustion
21;365;1;Dizziness;Hypertensive emergency severely high blood pressure
21;372;1;Dizziness;Hypoglycemia low blood sugar
21;395;1;Dizziness;Intracranial hemorrhage bleeding in brain
21;409;0;Dizziness;Labyrinthitis dizziness and vertigo
21;445;1;Dizziness;Major depressive disorder severe depression
21;461;0;Dizziness;Meniere's disease dizziness and vertigo
21;462;1;Dizziness;Meningitis spinal fluid infection
21;469;0;Dizziness;Migraine type of headache
21;585;1;Dizziness;Pneumonia lung infection
21;593;0;Dizziness;Post concussive syndrome symptoms after a concussion
21;597;0;Dizziness;Postural hypotension low blood pressure after standing
21;600;0;Dizziness;Premenstrual syndrome PMS
21;601;0;Dizziness;Prescription drug abuse
21;617;1;Dizziness;Pulmonary embolism blood clot in the lungs
21;652;1;Dizziness;Renal failure, acute sudden kidney failure
21;653;0;Dizziness;Renal failure, chronic ongoing kidney failure
21;687;1;Dizziness;Sepsis serious blood infection
21;704;0;Dizziness;Sinusitis sinus infection
21;715;1;Dizziness;Smoke inhalation
21;732;0;Dizziness;Stress
21;790;0;Dizziness;Upper respiratory tract infection URI, common cold
21;811;0;Dizziness;Vasovagal syncope fainting
21;816;0;Dizziness;Vertigo spinning sensation
21;818;0;Dizziness;Vestibular neuronitis labyrinthitis, vertigo
21;822;0;Dizziness;Viral infections
21;838;1;Dizziness;Wolff Parkinson White syndrome WPW, additional electrical pathway in the heart
21;848;1;Dizziness;Seizure abnormal brain electrical activity
21;867;0;Dizziness;Carotid artery stenosis neck artery narrowing
21;874;1;Dizziness;Pseudotumor cerebri increased pressure in the skull
21;875;1;Dizziness;HIV AIDS Human Immunodeficiency Virus, Acquired Immune Deficiency Syndrome Human immunodeficiency virus [HIV] disease
21;921;1;Dizziness;Atrial flutter irregular heart rate
21;923;1;Dizziness;Long QT Syndrome inherited heart condition
21;987;0;Dizziness;Food poisoning
21;1007;0;Dizziness;Thyroid cancer neck gland cancer
21;1008;1;Dizziness;Coronary artery disease CAD, heart disease
21;1025;0;Dizziness;Iron deficiency anemia low red blood cell count
21;1034;1;Dizziness;Medication reaction
21;1301;1;Dizziness;Head injury in children Non-accidental traumatic head injury to child
21;1363;1;Dizziness;Takayasu's arteritis Giant cell arteritis of the young
21;1389;0;Dizziness;Arnold Chiari malformation
21;1399;1;Dizziness;Decompression sickness bends, caisson's disease
21;1433;1;Dizziness;Supraventricular tachycardia SVT
21;1435;1;Dizziness;Traumatic brain injury
21;1463;1;Dizziness;Pancytopenia
21;1467;0;Dizziness;Cerebellar Ataxia
22;756;3;Double vision (Diplopia);Third cranial nerve disorder disorder of eye movement
22;214;2;Double vision (Diplopia);Diabetes mellitus type 2 elevated blood sugar
22;454;0;Double vision (Diplopia);Maxillary sinus carcinoma sinus cancer
22;508;0;Double vision (Diplopia);Nasopharyngeal carcinoma tumor
22;523;2;Double vision (Diplopia);Ophthalmoplegia eye muscle weakness
22;527;3;Double vision (Diplopia);Orbital cellulitis soft tissue eye infection
22;528;3;Double vision (Diplopia);Orbital fracture broken bone near the eye
22;529;3;Double vision (Diplopia);Orbital mass growth near the eye
22;576;0;Double vision (Diplopia);Pituitary tumor
22;748;1;Double vision (Diplopia);Temporal arteritis inflamed scalp artery
22;743;1;Double vision (Diplopia);Syphilis treponema pallidum
22;874;2;Double vision (Diplopia);Pseudotumor cerebri increased pressure in the skull
22;1134;0;Double vision (Diplopia);Miller Fisher Syndrome rare nerve disease
22;82;2;Double vision (Diplopia);Basilar artery migraine headache
22;1136;0;Double vision (Diplopia);Complex migraine migraine with neurologic changes
22;1299;0;Double vision (Diplopia);GravesÂ’ eye disease GravesÂ’ ophthalmopathy
22;1397;1;Double vision (Diplopia);Strabismus crossed eyes
22;1473;0;Double vision (Diplopia);Retinopathy
23;87;0;Ear pressure;Bell's palsy facial muscle weakness
23;148;2;Ear pressure;Cerumen impaction ear wax buildup
23;535;2;Ear pressure;Ear infection, outer otitis externa
23;536;2;Ear pressure;Ear infection, middle ear otitis media
23;572;2;Ear pressure;Pharyngitis throat infection
23;642;0;Ear pressure;Ramsay Hunt syndrome viral infection causing facial weakness
23;785;2;Ear pressure;Ear drum rupture tympanic membrane rupture
23;1044;2;Ear pressure;Cauliflower ear wrestlers ear
23;4;0;Ear pressure;Abrasions  (scrapes)
23;140;0;Ear pressure;Cellulitis skin infection
23;188;0;Ear pressure;Contact dermatitis contact skin irritation
23;191;0;Ear pressure;Contusion bruise, ecchymosis
23;232;0;Ear pressure;Ear laceration cut on the ear
23;233;0;Ear pressure;Ear swelling
23;344;1;Ear pressure;Hemotympanum blood behind ear drum
23;409;0;Ear pressure;Labyrinthitis dizziness and vertigo
23;461;0;Ear pressure;Meniere's disease dizziness and vertigo
23;553;0;Ear pressure;Parotitis salivary gland inflammation
23;704;0;Ear pressure;Sinusitis sinus infection
23;915;0;Ear pressure;Rhinitis nasal inflammation
23;1144;0;Ear pressure;Bullous myringitis middle ear infection
24;87;0;Pain in the ear;Bell's palsy facial muscle weakness
24;148;2;Pain in the ear;Cerumen impaction ear wax buildup
